ID	code	seed_count	full_count	Species	Genus	Family	Order	Class	Phylum	Kingdom	Superkingdom
44386	HAELO	6	0	Haemaphysalis longicornis	Haemaphysalis	Ixodidae	Ixodida	Arachnida	Arthropoda	Metazoa	Eukaryota
45351	NEMVE	4185	30275	Nematostella vectensis	Nematostella	Edwardsiidae	Actiniaria	Anthozoa	Cnidaria	Metazoa	Eukaryota
45882	TRIBR	6	25220	Trichinella britovi	Trichinella	Trichinellidae	Trichinellida	Enoplea	Nematoda	Metazoa	Eukaryota
45920	ARADI	3	0	Araneus diadematus	Araneus	Araneidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
45954	DREPO	1	0	Dreissena polymorpha	Dreissena	Dreissenidae	Veneroida	Bivalvia	Mollusca	Metazoa	Eukaryota
46245	DROPS	693	20436	Drosophila pseudoobscura	Drosophila	Drosophilidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
46766	BDECA	3	0	Bdelloura candida	Bdelloura	Bdellouridae	Tricladida	Rhabditophora	Platyhelminthes	Metazoa	Eukaryota
46835	FASGI	2	0	Fasciola gigantica	Fasciola	Fasciolidae	Plagiorchiida	Trematoda	Platyhelminthes	Metazoa	Eukaryota
47010	DROSL	4	0	Drosophila silvestris	Drosophila	Drosophilidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
47969	OREAU	1	0	Oreochromis aureus	Oreochromis	Cichlidae	Cichliformes	Actinopteri	Chordata	Metazoa	Eukaryota
47982	PLEHO	21	0	Plexaura homomalla	Plexaura	Plexauridae	Alcyonacea	Anthozoa	Cnidaria	Metazoa	Eukaryota
48698	POEFO	151	65803	Poecilia formosa	Poecilia	Poeciliidae	Cyprinodontiformes	Actinopteri	Chordata	Metazoa	Eukaryota
48709	ORCCI	22	23094	Orchesella cincta	Orchesella	Entomobryidae	Entomobryomorpha	Collembola	Arthropoda	Metazoa	Eukaryota
49895	POLOR	1	0	Polypterus ornatipinnis	Polypterus	Polypteridae	Polypteriformes	Cladistia	Chordata	Metazoa	Eukaryota
50054	SCHPL	1	0	Schmidtea polychroa	Schmidtea	Dugesiidae	Tricladida	Rhabditophora	Platyhelminthes	Metazoa	Eukaryota
50344	TITST	1	0	Tityus stigmurus	Tityus	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
50389	DIAVI	1	0	Diabrotica virgifera	Diabrotica	Chrysomelidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
50402	CHAVO	10	23550	Charadrius vociferus	Charadrius	Charadriidae	Charadriiformes	Aves	Chordata	Metazoa	Eukaryota
50426	PINFU	3	0	Pinctada fucata	Pinctada	Pteriidae	Pterioida	Bivalvia	Mollusca	Metazoa	Eukaryota
50429	STYPI	72	42785	Stylophora pistillata	Stylophora	Pocilloporidae	Scleractinia	Anthozoa	Cnidaria	Metazoa	Eukaryota
50557	9INSE	3	0	NA	NA	NA	NA	Insecta	Arthropoda	Metazoa	Eukaryota
51028	ENTVE	39	14567	Enterobius vermicularis	Enterobius	Oxyuridae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
51029	HETGL	3	0	Heterodera glycines	Heterodera	Heteroderidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
51031	NECAM	31	15727	Necator americanus	Necator	Ancylostomatidae	Strongylida	Chromadorea	Nematoda	Metazoa	Eukaryota
51511	CIOSA	1621	41372	Ciona savignyi	Ciona	Cionidae	Enterogona	Ascidiacea	Chordata	Metazoa	Eukaryota
52188	BIPBI	1	0	Bipes biporus	Bipes	Bipedidae	Squamata	Lepidosauria	Chordata	Metazoa	Eukaryota
52283	SARSC	1	0	Sarcoptes scabiei	Sarcoptes	Sarcoptidae	Sarcoptiformes	Arachnida	Arthropoda	Metazoa	Eukaryota
52435	COLVA	1	0	Coleonyx variegatus	Coleonyx	Eublepharidae	Squamata	Lepidosauria	Chordata	Metazoa	Eukaryota
52904	SCOMX	8	48298	Scophthalmus maximus	Scophthalmus	Scophthalmidae	Pleuronectiformes	Actinopteri	Chordata	Metazoa	Eukaryota
54074	BRASM	2	0	Brachypelma smithi	Brachypelma	Theraphosidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
54126	PRIPA	728	22894	Pristionchus pacificus	Pristionchus	Neodiplogasteridae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
54380	CARIC	2	0	Cariama cristata	Cariama	Cariamidae	Cariamiformes	Aves	Chordata	Metazoa	Eukaryota
54383	EURHL	1	0	Eurypyga helias	Eurypyga	Eurypygidae	Gruiformes	Aves	Chordata	Metazoa	Eukaryota
54403	PAREP	4	0	Paramphistomum epiclitum	Paramphistomum	Paramphistomidae	Plagiorchiida	Trematoda	Platyhelminthes	Metazoa	Eukaryota
55057	MAMBR	1	0	Mamestra brassicae	Mamestra	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
55084	PANIM	5	0	Pandinus imperator	Pandinus	Scorpionidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
55423	CONER	2	0	Conus ermineus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
55429	MEGCR	13	0	Megathura crenulata	Megathura	Fissurellidae	Lepetellida	Gastropoda	Mollusca	Metazoa	Eukaryota
55431	PALPR	1	0	Palomena prasina	Palomena	Pentatomidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota
55521	RAPVE	8	0	Rapana venosa	Rapana	Muricidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
55567	SUBDO	4	0	Suberites domuncula	Suberites	Suberitidae	Suberitida	Demospongiae	Porifera	Metazoa	Eukaryota
55673	RHASA	1	0	Rhamdia sapo	Rhamdia	Pimelodidae	Siluriformes	Actinopteri	Chordata	Metazoa	Eukaryota
55885	9PELO	37	91210	NA	NA	Rhabditidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
56216	NEOLE	4	35284	Neotoma lepida	Neotoma	Cricetidae	Rodentia	Mammalia	Chordata	Metazoa	Eukaryota
56313	TYTAL	1	0	Tyto alba	Tyto	Tytonidae	Strigiformes	Aves	Chordata	Metazoa	Eukaryota
57059	TITDI	5	0	Tityus discrepans	Tityus	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
57397	APAVI	1	0	Apaloderma vittatum	Apaloderma	Trogonidae	Trogoniformes	Aves	Chordata	Metazoa	Eukaryota
57412	COLST	1	0	Colius striatus	Colius	Coliidae	Coliiformes	Aves	Chordata	Metazoa	Eukaryota
57421	MERNU	1	0	Merops nubicus	Merops	Meropidae	Coraciiformes	Aves	Chordata	Metazoa	Eukaryota
57622	BUSCA	1	0	Busycotypus canaliculatus	Busycotypus	Melongenidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
58176	RANLU	3	0	Rana luteiventris	Rana	Ranidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
59463	MYOLU	1100	40073	Myotis lucifugus	Myotis	Vespertilionidae	Chiroptera	Mammalia	Chordata	Metazoa	Eukaryota
59729	TAEGU	981	34474	Taeniopygia guttata	Taeniopygia	Estrildidae	Passeriformes	Aves	Chordata	Metazoa	Eukaryota
59894	FICAL	1004	31751	Ficedula albicollis	Ficedula	Muscicapidae	Passeriformes	Aves	Chordata	Metazoa	Eukaryota
59916	BACRY	2	0	Bactrocera tryoni	Bactrocera	Tephritidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
60517	TAEAS	35	11676	Taenia asiatica	Taenia	Taeniidae	Cyclophyllidea	Cestoda	Platyhelminthes	Metazoa	Eukaryota
60560	ASTPO	1	0	Astropecten polyacanthus	Astropecten	Astropectinidae	Paxillosida	Asteroidea	Echinodermata	Metazoa	Eukaryota
60711	CHLSB	57	41925	Chlorocebus sabaeus	Chlorocebus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota
61198	CONRA	6	0	Conus radiatus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
61221	VARKO	1	0	Varanus komodoensis	Varanus	Varanidae	Squamata	Lepidosauria	Chordata	Metazoa	Eukaryota
61474	TIMCA	1	0	Timema californicum	Timema	Timematidae	Phasmatodea	Insecta	Arthropoda	Metazoa	Eukaryota
61616	PELCU	1	0	Pelobates cultripes	Pelobates	Pelobatidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
61618	TRAPH	1	0	Trachypithecus phayrei	Trachypithecus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota
61621	RHIBE	7	87519	Rhinopithecus bieti	Rhinopithecus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota
61622	RHIRO	3	95494	Rhinopithecus roxellana	Rhinopithecus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota
61819	AMPCI	5	61889	Amphilophus citrinellus	Amphilophus	Cichlidae	Cichliformes	Actinopteri	Chordata	Metazoa	Eukaryota
61853	NOMLE	290	83330	Nomascus leucogenys	Nomascus	Hylobatidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota
61985	9MYRI	1	0	NA	NA	NA	NA	NA	Arthropoda	Metazoa	Eukaryota
62324	ANOFN	3	22384	Anopheles funestus	Anopheles	Culicidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
62698	ODORR	1	0	Odobenus rosmarus	Odobenus	Odobenidae	Carnivora	Mammalia	Chordata	Metazoa	Eukaryota
63121	PTYFL	1	0	Ptychodera flava	Ptychodera	Ptychoderidae	NA	Enteropneusta	Hemichordata	Metazoa	Eukaryota
63515	BOLVI	1	0	Boltenia villosa	Boltenia	Pyuridae	Stolidobranchia	Ascidiacea	Chordata	Metazoa	Eukaryota
63990	SAMRI	3	0	Samia ricini	Samia	Saturniidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
64144	ANATE	11	75515	Anabas testudineus	Anabas	Anabantidae	Anabantiformes	Actinopteri	Chordata	Metazoa	Eukaryota
64468	PENST	1	0	Penaeus setiferus	Penaeus	Penaeidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
64604	DIPNH	1	0	Diphyllobothrium nihonkaiense	Diphyllobothrium	Diphyllobothriidae	Diphyllobothriidea	Cestoda	Platyhelminthes	Metazoa	Eukaryota
64697	PORSC	1	0	Porcellio scaber	Porcellio	Porcellionidae	Isopoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
64717	MICOE	1	0	Microtus oeconomus	Microtus	Cricetidae	Rodentia	Mammalia	Chordata	Metazoa	Eukaryota
65484	PODSI	1	0	Podarcis siculus	Podarcis	Lacertidae	Squamata	Lepidosauria	Chordata	Metazoa	Eukaryota
65739	ANAMI	1	0	Anarhichas minor	Anarhichas	Anarhichadidae	Perciformes	Actinopteri	Chordata	Metazoa	Eukaryota
66189	CHENI	1	0	Chelonoidis niger	Chelonoidis	Testudinidae	Testudines	NA	Chordata	Metazoa	Eukaryota
66420	PAPXU	44	20155	Papilio xuthus	Papilio	Papilionidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
66913	ICTFU	1	0	Ictalurus furcatus	Ictalurus	Ictaluridae	Siluriformes	Actinopteri	Chordata	Metazoa	Eukaryota
67767	LASNI	92	19275	Lasius niger	Lasius	Formicidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota
67831	RHIBU	11	0	Rhipicephalus bursa	Rhipicephalus	Ixodidae	Ixodida	Arachnida	Arthropoda	Metazoa	Eukaryota
68454	SCYST	2	0	Scyliorhinus stellaris	Scyliorhinus	Scyliorhinidae	Carcharhiniformes	Chondrichthyes	Chordata	Metazoa	Eukaryota
69158	RODSP	1	0	Rodentia sp.	NA	NA	Rodentia	Mammalia	Chordata	Metazoa	Eukaryota
69293	GASAC	2281	53371	Gasterosteus aculeatus	Gasterosteus	Gasterosteidae	Perciformes	Actinopteri	Chordata	Metazoa	Eukaryota
69555	9CAEN	2	0	NA	NA	NA	NA	Gastropoda	Mollusca	Metazoa	Eukaryota
69564	CONMI	2	0	Conus miles	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
70342	NEPCV	2	0	Nephila clavata	Nephila	Nephilidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
70415	TRIMR	33	12530	Trichuris muris	Trichuris	Trichuridae	Trichinellida	Enoplea	Nematoda	Metazoa	Eukaryota
70667	SCHSO	41	12502	Schistocephalus solidus	Schistocephalus	Diphyllobothriidae	Diphyllobothriidea	Cestoda	Platyhelminthes	Metazoa	Eukaryota
71223	PYRRU	2	0	Pyrocoelia rufa	Pyrocoelia	Lampyridae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
71582	RANDY	1	0	Rana dybowskii	Rana	Ranidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
72036	LEPSM	4	0	Lepeophtheirus salmonis	Lepeophtheirus	Caligidae	Siphonostomatoida	Hexanauplia	Arthropoda	Metazoa	Eukaryota
72037	9MAXI	1	0	NA	NA	NA	NA	Hexanauplia	Arthropoda	Metazoa	Eukaryota
72279	CONBN	1	0	Conus bandanus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
72550	ORYRH	1	0	Oryctes rhinoceros	Oryctes	Scarabaeidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
74549	DROBC	1	0	Drosophila bocqueti	Drosophila	Drosophilidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
74873	ANOSI	48	18337	Anopheles sinensis	Anopheles	Culicidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
74940	ONCTS	2	0	Oncorhynchus tshawytscha	Oncorhynchus	Salmonidae	Salmoniformes	Actinopteri	Chordata	Metazoa	Eukaryota
75140	CORFR	1	0	Corvus frugilegus	Corvus	Corvidae	Passeriformes	Aves	Chordata	Metazoa	Eukaryota
75743	SCYTO	12	35520	Scyliorhinus torazame	Scyliorhinus	Scyliorhinidae	Carcharhiniformes	Chondrichthyes	Chordata	Metazoa	Eukaryota
75913	STRVS	64	15975	Strongyloides venezuelensis	Strongyloides	Strongyloididae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
75988	PACDA	4	0	Pachymedusa dacnicolor	Pachymedusa	Hylidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
75990	AGAAN	5	0	Agalychnis annae	Agalychnis	Hylidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
76193	PAPMA	35	20360	Papilio machaon	Papilio	Papilionidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
76203	EURHC	1	0	Eurema hecabe	Eurema	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
77166	DENPD	84	17997	Dendroctonus ponderosae	Dendroctonus	Curculionidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
79674	MACRS	1	0	Macrobrachium rosenbergii	Macrobrachium	Palaemonidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
79697	LITXA	1	0	Litoria xanthomera	Litoria	Hylidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
79730	ASCSS	3	0	Ascidia sydneiensis	Ascidia	Ascidiidae	Enterogona	Ascidiacea	Chordata	Metazoa	Eukaryota
79782	CIMLE	1	0	Cimex lectularius	Cimex	Cimicidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota
79923	CLOSI	1	0	Clonorchis sinensis	Clonorchis	Opisthorchiidae	Opisthorchiida	Trematoda	Platyhelminthes	Metazoa	Eukaryota
80249	PHACE	3	0	Phaedon cochleariae	Phaedon	Chrysomelidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
80345	TEGBR	1	0	Chlorostoma brunnea	Chlorostoma	Tegulidae	Trochida	Gastropoda	Mollusca	Metazoa	Eukaryota
80350	TEGFU	1	0	Chlorostoma funebralis	Chlorostoma	Tegulidae	Trochida	Gastropoda	Mollusca	Metazoa	Eukaryota
80836	PORPE	7	0	Portunus pelagicus	Portunus	Portunidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
80972	AMPOC	3	67732	Amphiprion ocellaris	Amphiprion	Pomacentridae	NA	Actinopteri	Chordata	Metazoa	Eukaryota
83887	APHVA	1	0	Aphrocallistes vastus	Aphrocallistes	Aphrocallistidae	Hexactinosida	Hexactinellida	Porifera	Metazoa	Eukaryota
84645	LABRO	7	56284	Labeo rohita	Labeo	Cyprinidae	Cypriniformes	Actinopteri	Chordata	Metazoa	Eukaryota
85066	CORBR	20	23467	Corvus brachyrhynchos	Corvus	Corvidae	Passeriformes	Aves	Chordata	Metazoa	Eukaryota
85089	SCACU	1	0	Scaphiopus couchii	Scaphiopus	Pelobatidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
85552	SCYPA	1	0	Scylla paramamosain	Scylla	Portunidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
85702	SABSP	1	0	Sabella spallanzanii	Sabella	Sabellidae	Sabellida	Polychaeta	Annelida	Metazoa	Eukaryota
86063	GALGA	1	0	Galeorhinus galeus	Galeorhinus	Triakidae	Carcharhiniformes	Chondrichthyes	Chordata	Metazoa	Eukaryota
86195	ELAQU	2	0	Elaphe quadrivirgata	Elaphe	Colubridae	Squamata	Lepidosauria	Chordata	Metazoa	Eukaryota
88447	PELPV	2	0	Pelophylax porosus	Pelophylax	Ranidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
88448	PELFU	1	0	Pelophylax fukienensis	Pelophylax	Ranidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
88764	CONEP	1	0	Conus episcopatus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
89425	CONEA	2	0	Conus ebraeus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
89426	CONLI	2	0	Conus lividus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
89427	CONVR	5	0	Conus virgo	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
89431	CONVX	1	0	Conus vexillum	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
89437	CONAL	2	0	Conus aulicus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
89439	CONCE	2	0	Conus capitaneus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
89440	CONCB	1	0	Conus caracteristicus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
89442	CONEM	1	0	Conus emaciatus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
89445	CONLT	7	0	Conus litteratus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
89448	CONVA	1	0	Conus varius	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
89451	CONAE	16	0	Conus arenatus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
89764	CONBE	4	0	Conus betulinus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
90758	SMIDO	1	0	Sminthopsis douglasi	Sminthopsis	Dasyuridae	Dasyuromorphia	Mammalia	Chordata	Metazoa	Eukaryota
90988	PIMPR	2	0	Pimephales promelas	Pimephales	Cyprinidae	Cypriniformes	Actinopteri	Chordata	Metazoa	Eukaryota
91439	PROEX	2	0	Protopolybia exigua	Protopolybia	Vespidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota
93154	CONPL	6	0	Conus pulicarius	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
93199	RETHA	1	0	Reticulitermes hageni	Reticulitermes	Rhinotermitidae	Blattodea	Insecta	Arthropoda	Metazoa	Eukaryota
93504	OSTFU	1	0	Ostrinia furnacalis	Ostrinia	Crambidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
93934	COTJA	3	0	Coturnix japonica	Coturnix	Phasianidae	Galliformes	Aves	Chordata	Metazoa	Eukaryota
94029	ARGBR	3	0	Argiope bruennichi	Argiope	Araneidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
94128	APICC	1	16636	Apis cerana	Apis	Apidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota
94232	EPICO	1	0	Epinephelus coioides	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	Eukaryota
94237	MOLML	5	56341	Mola mola	Mola	Molidae	Tetraodontiformes	Actinopteri	Chordata	Metazoa	Eukaryota
94420	DIPZA	1	0	Diplometopon zarudnyi	Diplometopon	Trogonophidae	Squamata	Lepidosauria	Chordata	Metazoa	Eukaryota
94770	LITCI	2	0	Litoria citropa	Litoria	Hylidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
94827	TINGU	16	21025	Tinamus guttatus	Tinamus	Tinamidae	Tinamiformes	Aves	Chordata	Metazoa	Eukaryota
95132	LITGE	2	0	Litoria genimaculata	Litoria	Hylidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
95602	ERISI	1	0	Eriocheir sinensis	Eriocheir	Varunidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
96640	COOPU	1	0	Cooperia punctata	Cooperia	Cooperiidae	Strongylida	Chromadorea	Nematoda	Metazoa	Eukaryota
97097	PHALP	1	0	Phaethon lepturus	Phaethon	Phaethontidae	Pelecaniformes	Aves	Chordata	Metazoa	Eukaryota
97183	CONPO	2	0	Conus planorbis	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
99802	SPIER	1	0	Spirometra erinaceieuropaei	Spirometra	Diphyllobothriidae	Diphyllobothriidea	Cestoda	Platyhelminthes	Metazoa	Eukaryota
99883	TETNG	3009	49851	Tetraodon nigroviridis	Tetraodon	Tetraodontidae	Tetraodontiformes	Actinopteri	Chordata	Metazoa	Eukaryota
101301	CONFI	1	0	Conus figulinus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
101302	CONFL	1	0	Conus flavidus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
101306	CONLE	6	0	Conus leopardus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
101313	CONQU	5	0	Conus quercinus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
101314	CONRE	1	0	Conus regius	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
101315	CONSR	1	0	Conus striolatus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
101317	CONTS	13	0	Conus tessulatus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
101760	CONSL	1	0	Conus sulcatus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
103372	ACREC	639	16780	Acromyrmex echinatior	Acromyrmex	Formicidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota
103827	THECL	38	12875	Thelazia callipaeda	Thelazia	Thelaziidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
104421	CAMFO	1030	17964	Camponotus floridanus	Camponotus	Formicidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota
104953	UPEIN	5	0	Uperoleia inundata	Uperoleia	Myobatrachidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
104954	UPEMJ	5	0	Uperoleia mjobergii	Uperoleia	Myobatrachidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
105145	GLYDO	2	0	Glycyphagus domesticus	Glycyphagus	Glycyphagidae	Sarcoptiformes	Arachnida	Arthropoda	Metazoa	Eukaryota
105358	DIAAN	1	0	Diadema antillarum	Diadema	Diadematidae	Diadematoida	Echinoidea	Echinodermata	Metazoa	Eukaryota
106108	PLAST	3	0	Plautia stali	Plautia	Pentatomidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota
106495	CHOPR	1	0	Choristoneura parallela	Choristoneura	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
108931	NILLU	1	0	Nilaparvata lugens	Nilaparvata	Delphacidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota
109178	PELPL	1	0	Pelophylax plancyi	Pelophylax	Ranidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
109478	MYOBR	1	0	Myotis brandtii	Myotis	Vespertilionidae	Chiroptera	Mammalia	Chordata	Metazoa	Eukaryota
110072	HOPRU	1	0	Hoplobatrachus rugulosus	Hoplobatrachus	Dicroglossidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
110108	FEJLI	2	0	Fejervarya limnocharis	Fejervarya	Dicroglossidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
110116	ODOSH	3	0	Odorrana schmackeri	Odorrana	Ranidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
111067	PAGLO	2	0	Pagurus longicarpus	Pagurus	Paguridae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
112273	MEGVI	3	0	Megoura viciae	Megoura	Aphididae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota
113097	RANSI	1	0	Ranodon sibiricus	Ranodon	Hynobiidae	Caudata	Amphibia	Chordata	Metazoa	Eukaryota
113383	RANHA	1	0	Rana huanrensis	Rana	Ranidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
113540	SCLFO	146	44172	Scleropages formosus	Scleropages	Osteoglossidae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota
115113	PSEUS	2	0	Pseudacanthotermes spiniger	Pseudacanthotermes	Termitidae	Blattodea	Insecta	Arthropoda	Metazoa	Eukaryota
115425	COLHO	1	0	Cochliomyia hominivorax	Cochliomyia	Calliphoridae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
116057	LITRA	4	0	Litoria raniformis	Litoria	Hylidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
116890	MICSE	1	0	Microcotyle sebastis	Microcotyle	Microcotylidae	Mazocraeidea	Monogenea	Platyhelminthes	Metazoa	Eukaryota
117992	CONVE	21	0	Conus ventricosus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
118200	DRYPU	20	22938	Picoides pubescens	Picoides	Picidae	Piciformes	Aves	Chordata	Metazoa	Eukaryota
118381	BYTTH	1	0	Bythograea thermydron	Bythograea	Bythograeidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
118530	HETSP	4	0	Heterometrus spinifer	Heterometrus	Scorpionidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
118797	LIPVE	4	58684	Lipotes vexillifer	Lipotes	Lipotidae	Artiodactyla	Mammalia	Chordata	Metazoa	Eukaryota
118888	NEOGO	9	0	Pachycondyla goeldii	Pachycondyla	Formicidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota
118972	HYSGI	1	0	Hysterocrates gigas	Hysterocrates	Theraphosidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
118974	STRGF	2	0	Stromatopelma calceatum	Stromatopelma	Theraphosidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
120496	LIMFJ	1	0	Limnonectes fujianensis	Limnonectes	Dicroglossidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
121224	PEDHC	2084	16639	Pediculus humanus	Pediculus	Pediculidae	Phthiraptera	Insecta	Arthropoda	Metazoa	Eukaryota
